Date,Arbitrage,CTA,Commodity,Distressed_Debt,Event_Driven,FOF,FX,ILS,Long_Short_Equity,Multi_Strategy,Relative_Value,UCITS
2010-09-30,0.0174855103031,0.0295888109461,0.051734426203800005,0.0196885136309,0.0342533308027,0.0192266068075,0.0193806297614,0.011649657795199999,0.0410695015591,0.025246401667699998,0.0210155320753,0.0282147954815
2010-10-31,0.0134707962707,0.0281258846802,0.043412076122,0.06629590849280001,0.0230444043922,0.0140001397164,-0.00146788067499,0.00904602071131,0.0231876252209,0.0173462139362,0.013992715262199999,0.0141471783003
2010-11-30,0.0008554621316570001,-0.00891713172588,0.0055655544663199994,0.0102952240458,0.00880182203625,-0.00126599382855,0.00891590226314,0.00290127814342,0.00681741647398,0.00414285398831,0.008246325587499999,-0.00249190145949
2010-12-31,0.0107213879676,0.0396630992851,0.0509920651168,0.0302111042551,0.0350047489784,0.0198464789227,0.0030501353270999997,0.00420790092765,0.031179325426800002,0.0183575874696,0.019035658950700002,0.0237285950008
2011-01-31,0.00876282882589,-0.00211165597468,-5.9936519900100005e-05,0.0199853567997,0.00876591064373,0.0005143711575800001,-0.00559683015811,0.007041424319879999,0.00456116329582,0.00366670184773,0.0113685442063,-0.00285543559131
2011-02-28,0.007484291486220001,0.0156414926572,0.022744418623099998,0.0161243432657,0.012613072119,0.007424982148640001,0.00742474263069,0.0017581241715500001,0.0101675308061,0.00786927832274,0.00774803142326,0.0046816418414
2011-03-31,0.005844010151449999,-0.00443728039694,0.0019165534764200001,0.00227749861925,0.000750687891376,-0.0007471644468070001,0.00742253931954,-0.0393958682803,0.00514675744483,0.00805124740752,0.00778764449917,0.00194544524553
2011-04-30,0.0054807508725,0.0274499924835,0.027588458618199998,0.0162674389596,0.0123581459317,0.011424597440599999,0.018669058511,0.0005600619874289999,0.0128519325259,0.012579368815700001,0.011162184586399998,0.0112141386243
2011-05-31,-0.00014942798112199999,-0.017277426919900002,-0.021734986464500002,0.00361721513941,-0.00416951710556,-0.0100497728341,-0.0091145773408,0.0021387311348499997,-0.00973137362124,-0.00564496853876,-0.000229230606752,-0.0068671282173
2011-06-30,-0.0028634963799699996,-0.0186322703489,-0.0315859674927,-0.00446333215707,-0.0123110534912,-0.012419185261800001,-0.00369259815431,0.007172696414189999,-0.0108023980782,-0.00687933913375,-0.00238528443837,-0.0114640612883
2011-07-31,-0.00221304041342,0.0207862525873,0.0247005190152,0.00488040962616,-0.00311592608271,0.00304812373004,0.00589041773041,0.0068112483827699995,-0.00043713106076700005,0.000318703435353,-0.006043333287240001,-0.0025194858990399997
2011-08-31,-0.014236233684799999,0.0032004788150000003,0.0012918408018800002,-0.0321849056226,-0.0385961564387,-0.0246472653139,-0.010933292908700001,0.00131485794376,-0.0403480838006,-0.0169356704781,-0.0275728431264,-0.0379885956446
2011-09-30,-0.011101877605599999,0.0007348863015369999,-0.0375773268665,-0.034759672414099996,-0.0416927436097,-0.0237933955769,0.0253190011791,0.005352581261690001,-0.0470328016894,-0.025466983345899998,-0.0168842633684,-0.0362000267709
2011-10-31,0.0123290792315,-0.014223820411000001,0.0107911403352,0.0209895113428,0.036149548202,0.00999302169991,0.044617443955300005,0.00739618190637,0.0388552393494,0.020592829609,0.021442117014600002,0.0309189393786
2011-11-30,-0.0012941341279999999,0.00453407841467,-0.00183528216803,-0.0106626061356,-0.00926959735111,-0.008405664919380001,-0.00253914043219,-0.000256752547,-0.0161429394672,-0.00801934385147,-0.00507628912029,-0.019885203549899998
2011-12-31,0.00405196392192,0.00702777230239,-0.00897344399202,0.010468436400200001,-0.0042043723770899995,-0.00326047931554,0.00894966137402,-0.000371714170339,-0.0043321222931199995,-0.00130950929204,0.005486461971299999,0.000748390565465
2012-01-31,0.0160052873858,0.00679089547877,0.0141914748416,0.0254118820935,0.029931201130799997,0.016544293483600002,0.00984502089431,0.00184995174334,0.0329391414135,0.024409691119299998,0.0282206115982,0.03014980492
2012-02-29,0.0121923231197,0.0101710620546,0.0103874339036,0.0203491209165,0.027404981436,0.014152309400800001,0.0035298546992699998,0.0019009612621399999,0.0269556208836,0.0204390862902,0.0164979945199,0.0230168506064
2012-03-31,0.00361810176311,-0.007760530432629999,-0.013950911155,0.00954163324301,0.00459646269017,-0.000212665017637,-0.00807457931015,0.00319081358083,0.0016879768314,-0.0015150645648,0.00809717506635,-0.0037269897878699997
2012-04-30,0.00166120185493,-9.48684405046e-05,-0.00797289057299,-0.000144196673112,-0.0016801976835499998,-0.00241568711325,0.0015639082781399999,0.00430365555434,-0.0059438722286300006,0.00043929404770999997,0.00190572710737,-0.0055470956874199995
2012-05-31,-0.00537873836435,0.0142473143927,-0.0198926499998,-0.0122283283876,-0.0263044536609,-0.014021594657200001,-0.00189215665085,0.005846046315359999,-0.036406476142500005,-0.0204177190816,-0.0143560844589,-0.0277444937615
2012-06-30,0.0045288795426700005,-0.00842983999989,0.00644848158712,-0.000880842622523,0.00230793751396,-0.0029152476189100002,0.0107647159371,0.00571473566578,0.005860422508849999,0.00262750507954,0.013303021687400001,0.0076855411461199995
2012-07-31,0.00689183867614,0.0288420368711,0.0280089428419,0.010433328205400001,0.0060354069572,0.00909428151675,0.0123804912319,0.00613029934111,0.0042192138528,0.00800808537566,0.00530070251574,0.0144604856797
2012-08-31,0.007541031551900001,0.00126580744581,0.0155882532072,0.0173133221265,0.015345288050899998,0.00537922761655,-0.00839431486074,0.00936104475227,0.00974917149624,0.00743067672045,0.010834294928399999,0.00716660158427
2012-09-30,0.0057453454888800005,-0.004518709655,0.00475852559826,0.0173757243328,0.0157593056205,0.0071154491621899995,0.00137408341405,0.0118420603087,0.017774604734799998,0.0100709842911,0.00921842626979,0.0112497639488
2012-10-31,0.00063092130348,-0.0170176553158,-0.0215111217893,0.0131334272376,0.00448674610723,-0.00281021396797,-9.2336533465e-05,-0.0050851801238500005,0.00174817269803,0.00187182598526,0.00384115269614,-0.00014503766227700002
2012-11-30,0.00801838598789,0.00135645248084,-0.0079594162034,0.00930934049837,0.00399061311722,0.00337233893631,0.007914158308680001,0.0026761021888100003,0.00718091443252,0.00479325713338,0.00324906238067,0.00631084414837
2012-12-31,0.00947758844777,0.0027875836691,-0.012875375506,0.0256356690799,0.024411859124799998,0.011110980243699999,0.0101890103965,0.010089561652100001,0.0182896425944,0.0189872237585,0.00910560733107,0.012228801526599999
2013-01-31,0.0110189574607,0.012072379195600001,0.00380300412204,0.023820522832600003,0.0263259272621,0.0192135409026,0.0190104592866,0.0067128441422,0.032411574554200004,0.0195719998824,0.0130126365168,0.020091171762300002
2013-02-28,0.00462367363154,-0.00502174230468,-0.0173647104666,0.007391535964269999,0.00329278792886,0.00266763688097,0.005430755514809999,0.007409020719679999,0.00537939077129,0.0021408978833,0.006356683573650001,0.00284579053498
2013-03-31,0.012197607966,0.00409720498411,-0.00235817871761,0.015978694039400002,0.014578425888199999,0.00800443017607,0.00753465319093,0.006389042912800001,0.0112234749886,0.0034570441524399997,0.00698084744913,0.00621764924339
2013-04-30,0.00656697212479,0.00518003106532,-0.023402302428400003,0.0189865901418,0.00420006199621,0.00731257811118,-0.00411312183195,0.008519159674880001,0.00743966788829,0.008744079638980001,0.0079551853361,0.0076983954610500005
2013-05-31,0.0036434732034,-0.0141283731953,-0.00318075359746,0.0231652280293,0.0151345148632,0.00599149434937,0.0108264587402,0.00435939230247,0.016120246337499998,0.00457674199856,0.0015789941360599999,0.00414790103462
2013-06-30,-0.00496997063126,-0.009584413586129999,-0.022301042546200002,-0.0101665799516,-0.0127767971407,-0.0164403173078,-0.00332323896587,-1.6583248785e-05,-0.014378901720899999,-0.015696061539399998,-0.00948855438642,-0.0257737121674
2013-07-31,0.010005630920699999,-0.00243635049723,0.014926589695900001,0.0108931382098,0.0181029030339,0.00938703028329,0.00046676827282400005,0.0039586823403100005,0.023598822037699998,0.011677005466,0.0123345096318,0.014954884241
2013-08-31,-0.0017238962077299998,-0.00511430385609,0.006397593768260001,0.00160397152553,0.00194223057454,-0.00720896694162,-0.006182432349809999,0.00920071585236,-0.0034077899098199998,-0.0026565401848899998,-0.0064546185005000005,-0.00830672548875
2013-09-30,0.0116843265827,-0.0032220982259999996,-0.0077737043361900005,0.014050217703900001,0.0191096145975,0.0129197549302,-0.00280089209093,0.0119871578358,0.024770539551,0.014285471407400002,0.0128845974842,0.0184021116926
2013-10-31,0.0102758563342,0.00925205759107,0.0009091855042,0.0160500964523,0.0169368735483,0.0131262343619,0.00404442356153,0.00611823810189,0.0227775089879,0.0161219405,0.011326831108,0.0189665224605
2013-11-30,0.00488672172844,0.00790289642618,-0.00990970464351,0.0121977610488,0.0145989748262,0.0136381705858,0.00270856714805,0.0048357148149,0.0120294876163,0.00605633714283,0.000161151047856,0.00476638875893
2013-12-31,0.00563519253573,0.00768871763874,0.000719934340185,0.0104847717382,0.012353531075999999,0.0105484787962,0.00218319308002,0.004161114673,0.0149120900449,0.011397061957100002,0.0120438869305,0.00503095710232
2014-01-31,0.000972731324129,-0.00819107569269,-0.0043354923814,0.0068503924525,0.00674348470309,-0.00349554389337,-0.00113936312864,0.00498063067837,-0.0037856464634,-0.00409532378689,0.0027896514614899996,-0.007412984844829999
2014-02-28,0.0096798489016,0.015913804677,0.0308249756203,0.0152024291416,0.020136281648700002,0.0153204548222,-0.00455715322452,0.00498706884129,0.024511196002900002,0.013965477995499999,0.012385562798800001,0.018917163562999998
2014-03-31,0.0026824623450500003,-0.0047824273803,0.00324226796538,0.00663969110665,-0.000647398142421,-0.00548695366799,0.00015873453014200002,0.00448407698347,-0.005415190528129999,0.00245151074262,0.007508230697669999,-0.000781410815228
2014-04-30,0.00254786272221,0.00412319795034,0.00630862915483,0.00469344890526,0.0009246773846929999,-0.00560910225637,-0.00619695517368,0.0032037598661799997,-0.00686954666749,0.00443373664853,0.00594371050758,-0.00129831103937
2014-05-31,0.0044692820522799995,0.00922256723766,-0.00725191862875,0.0061359902929,0.0119832335669,0.0112097936046,0.00986347361032,0.000779292688365,0.011838181689,0.012843232705,0.00476190212506,0.0136933471339
2014-06-30,0.00668581881975,0.00989840843186,0.0203912174946,0.00977701068961,0.016804714336,0.00845803329026,-0.006837987796590001,0.00211622013047,0.0140945049474,0.0103980046393,0.00642926897776,0.0066379070222600004
2014-07-31,-0.00280211112765,-0.00107138293434,-0.005776352148479999,0.000957438381942,-0.0083815714219,-0.0026124711299,0.005545868796609999,0.00405264255608,-0.00309251522608,0.00235203196943,0.0027372304654899996,-0.00221583243002
2014-08-31,0.00792220041711,0.0181009676317,0.00319895276502,0.0022031017956900003,0.00648069284053,0.00846411925329,0.0108862463822,0.008113135535959999,0.0127347830614,0.010380362623299999,0.00660174160907,0.009748487168760001
2014-09-30,-0.00256812168703,0.0199136913754,-0.0029114677667599997,-0.0119678010935,-0.0139000045839,-0.000814979432618,0.022589435802699998,0.00856497585636,-0.0107791905237,-0.00528571024735,-0.00609745278904,-0.00933953651979
2014-10-31,-0.00579807542475,-0.00383520532116,-0.0176680998232,-0.010312134522100001,-0.0172346926055,-0.00454395653875,0.00499823082757,0.00604607940687,-0.00124069036737,-0.005191185314109999,-0.00236825325835,-0.00105466455837
2014-11-30,0.00567879887759,0.0244294903263,0.00972588752731,-0.00248635500616,0.00682710834702,0.013039619851999999,0.0109729887801,0.0013764090084,0.00738493096623,0.0107137080257,0.0019346042895099999,0.008217027745299999
2014-12-31,0.00047191433410199995,0.00907166625185,0.00139617393128,-0.00997280710178,9.61363909218e-06,0.00271640625174,0.0127150238042,0.00424807142511,-0.000445136328216,-0.0014315826554700001,-0.0009594754616709999,-0.00835466322978
2015-01-31,0.00034675696932499997,0.0324847508806,0.011329001618400001,-0.0060489667209,-0.006819738171789999,0.00589222257925,0.00490675895621,0.00393402299186,0.0007320720547129999,0.00599419285404,0.000721657530608,0.012814105448299999
2015-02-28,0.0163828244393,0.00384459856351,0.00170540507674,0.014950336689699998,0.0266235944754,0.0152110674321,0.010191600980599999,0.00240895598376,0.0239718898448,0.0172509353791,0.01679838669,0.0210575766493
2015-03-31,0.0041342535026,0.007458594538749999,-0.0109111084371,0.00259301358764,0.00571031148872,0.007637477276420001,0.0164010491461,0.00206245642385,0.00927935310112,0.00652495751352,0.00321498665427,0.00523012054222
2015-04-30,0.00919297139013,-0.0132766920723,0.00144985285541,0.00941940823119,0.015478480808599999,0.00263064574172,-0.00690316634591,0.000807865399441,0.0230323942703,0.0129270128252,0.00977375971408,0.0103092473124
2015-05-31,0.006728551200240001,0.00264304474685,-0.00660981214851,0.00284524681847,0.00802431493394,0.00849140094013,0.00683549564225,0.00164658388067,0.014712687330200001,0.004593689659879999,0.0054543584345999995,0.0041048009236
2015-06-30,-0.00239825754382,-0.0201233922329,-0.00510552070203,-0.0155709898663,-0.0106745619149,-0.011977112008,-0.012622209491300001,0.00148548898157,-0.010419981063799998,-0.00944800505074,-0.00693115903485,-0.018482368924
2015-07-31,0.0061565291110200005,0.012445190590099998,-0.0267820872964,-0.00525621606777,-0.0109592109303,0.00313000842603,0.014380534837000001,0.00399427150974,-0.00741211342605,0.0016598137061,0.000539740680764,0.00124227426857
2015-08-31,-0.00974890630842,-0.016498248865200002,-0.00417387141837,-0.0208164830389,-0.0215153527561,-0.020772630541899997,0.0067740660448,0.00840801485063,-0.026547162321000004,-0.020686110863,-0.0153062826924,-0.0311429221638
2015-09-30,7.828601773089999e-05,0.00777547942993,-0.0025478831046599998,-0.00941532280674,-0.0243154093027,-0.0147588462833,0.00444331840232,0.010276419219299998,-0.01518493659,-0.0050260341671,-0.00230762142946,-0.012457672852499999
2015-10-31,0.014938125924000002,-0.007004232984899999,0.00540431859203,0.00504075635596,0.0239339946463,0.0111647881363,0.0044144247177399995,0.00266125652536,0.025602878483399996,0.013396194722500001,0.00812565772482,0.023408408818600002
2015-11-30,0.00151230670351,0.0168235282008,-0.0030362807217799996,-0.0133223237059,-0.00236052636239,0.00414210479759,0.0121617725493,0.0030941066342700003,0.0031780405513100003,0.00364145499244,0.000866404662448,0.00243187899318
2015-12-31,0.0019171353804300002,-0.0149632831296,-0.00760311912701,-0.0069651109044399995,-0.0047283294526699994,-0.00559134099681,-2.8604481310000003e-05,0.000837125625935,-0.00451935849879,-0.00508611141318,-0.0030331232684300004,-0.0114199121025
2016-01-31,-0.00758260425667,0.0143806507582,-0.00542268549251,-0.0184978035318,-0.0327786258583,-0.025207284631200002,0.00540253456066,0.00213419758269,-0.0380417637645,-0.0130677272325,-0.015327866080400002,-0.026735578569
2016-02-29,-0.000546100567385,0.0184341372011,0.0158350799561,-0.0097170226981,0.00443420785739,-0.00997271419577,0.00909250637115,0.00531199401412,-0.0066744726274699994,0.00110302638531,-0.00224716742482,-0.00170138318677
2016-03-31,0.0159917850649,-0.010152930554899998,0.010510700332600001,0.0252472305012,0.0329223549156,0.00819125333621,-0.00886965761887,0.00395100953489,0.023779236888200002,0.020416012066799997,0.0253410393402,0.02133369407
2016-04-30,0.0045054818161,0.00019251242678700002,0.0375784190323,0.020952136489100003,0.0148613953427,0.00417277376676,0.00349591364805,0.00401445415984,0.008386589723009999,0.00935051268692,0.0170320674052,0.005133697304980001
2016-05-31,0.010534707255,-0.00312619250686,-0.0045844326822199995,0.0216121241464,0.0100809608468,0.00471413583035,0.000720788811156,0.00044137927531499995,0.00663193281851,0.0016070764848399998,0.008520495387019999,0.0040191245057199995
2016-06-30,-0.00320998399045,0.022554524117,0.0235157478517,0.00783466106651,0.0014127874273900001,-0.0048142899266,-0.000243960910805,0.00263236057321,-0.00707280281083,0.00239243104974,0.00023465766434600002,-0.00169650316733
2016-07-31,0.00842668935565,0.005740185016230001,0.00789701668906,0.013490459263,0.0209759493331,0.0140494211646,-0.0021782134118300002,0.00413898194442,0.0237947891516,0.0156697844268,0.0173505306396,0.0192959919382
2016-08-31,0.00517650751899,-0.0156600651684,-0.013067584609500001,0.0156739729447,0.0149603933935,0.00308570460491,-0.00244307686706,0.00864575973139,0.00865798753069,0.00264031529343,0.0109621032331,0.00388180736752
2016-09-30,0.00382668073756,-0.00193483917891,0.0065766677230500005,0.0118775730699,0.0103877321254,0.0028169712528700003,-0.00545817442195,0.0103443372551,0.00955894706866,0.00552084200929,0.00617407188115,0.00245627952739
2016-10-31,0.00134456005393,-0.014603796926499999,-0.00645597599182,0.0162214198515,-0.00517524416545,-0.00350886676931,0.00387180554251,0.00422018010058,-0.00393315269273,0.00410556184794,-0.00445074260624,-0.00211453564478
2016-11-30,0.00490356967824,0.000237601297535,-0.00270947837648,0.0114092549905,0.0148869608113,-0.000184583032045,0.00247927556093,0.0031353910372,0.0060979769052,-0.0028596181364200003,0.00856280563312,-0.006942612898
2016-12-31,0.0037199939744799997,0.0054575001922400005,-0.00111521325477,0.0175772063895,0.0185557618776,0.00802829849469,0.0045522173987,0.00182123497921,0.008297858339239999,0.0079380483931,0.00438386062593,0.00992714578849
2017-01-31,0.005308529818220001,-0.00456238158556,0.0103964818036,0.017892022597699998,0.0189904844441,0.00778233485519,-0.00318245365028,0.0035891193428,0.015877123200200002,0.00984605577949,0.0143349371682,0.00982652720518
2017-02-28,0.00560454799334,0.00788217654861,0.0015749007174300001,0.010767894229,0.0104065347961,0.00817507542211,0.00115628032378,0.00324996436818,0.011622157316799999,0.0187358012767,0.00403477207954,0.0114195149869
2017-03-31,0.00499553263864,-0.00412242029653,-0.0101020694094,0.00557730249432,0.0023555394817,0.00439408662822,0.0103762787394,0.00206272689848,0.0100807841155,0.006978479586239999,0.00445745229723,0.007799830947150001
2017-04-30,0.00608015927384,0.00180303962316,-0.0119504613139,0.0013510952881900001,0.010270082794199999,0.00462706188093,0.0027410747312700003,0.0015424768560599999,0.00747705322009,0.0070314005462899995,-0.00035792764082,0.007069680944930001
2017-05-31,0.00350318581276,0.00189024820856,-0.0076590176932,-0.000700807525005,0.00658289291107,0.0034241009730700002,0.0027741774793099997,0.00192699056601,0.0033570455948599997,0.0032383332516000003,0.00451570126932,0.006388550317069999
2017-06-30,0.00481524370192,-0.011044838066700001,0.00285197857989,0.00116752931317,0.0050014059282699995,-0.0012843965641399998,-0.00280843233982,0.00402622044392,0.006419079901780001,0.0012758067214200001,0.0052771600033900004,-0.0021019085470500003
2017-07-31,0.0086405502553,0.00929407480512,0.0101443426513,0.00878229870391,0.00630343128684,0.00953460603321,-0.00303643588851,0.00562043714412,0.0136547792442,0.0102507145204,0.00730517089241,0.00993149443733
2017-08-31,-0.000836092381153,0.00826253658957,0.00956286362247,-0.0027827602109600003,0.00451578935794,0.00705163803842,0.0021869716305,-0.0031345249480499997,0.00718259899874,0.00579536892934,0.00160096485303,0.0045349086893
2017-09-30,0.0067795495483,-0.011176311000100001,-0.0122087782523,0.00584367407573,0.00982108076822,0.0037890684596599998,-0.00813509700317,-0.0860948650501,0.014584481174999999,0.005412337990779999,0.0092639134336,0.0060054440957900005
2017-10-31,0.006614933662919999,0.021995655197000002,0.00203134111336,0.00140083286714,0.00399472775207,0.012836944433,0.009799982096999999,0.00403756252126,0.0124795951179,0.0107978814866,0.005991917089860001,0.011973137295
2017-11-30,-0.00126570187166,-0.00167188481686,-0.0030384979084500004,0.00376799876185,0.00210823393425,4.85174218622e-05,-0.00699834444841,0.00684550719778,0.007233831860349999,0.000302900080291,0.00552720854495,-0.00044454316248400004
2017-12-31,0.006358568538090001,0.006885212151809999,0.0186044132209,0.012114527054099999,0.0167703805185,0.00939068368054,-0.00656806693899,0.0027411463606999997,0.0121007238872,0.00843058158144,0.006982900835909999,0.00610872114591
2018-01-31,0.00502083834744,0.028579255891,0.0166606974038,0.0188474926014,0.0141968142163,0.0207432295371,-0.00034398067619699995,0.0053688172178600006,0.0254086342973,0.0163617020225,0.00184631930663,0.0183276716664
2018-02-28,-0.013336588980499999,-0.0406315220108,-0.0196497989185,0.00389610392323,-0.000707618660267,-0.014294130353000001,0.007673896618600001,0.000796255643578,-0.014937993950099999,-0.0100339560549,0.0134321336425,-0.0161957172009
2018-03-31,-0.00802666614413,-0.00412689271633,-0.00176857923114,0.00545882298756,-0.0124755033636,-0.0064757705589500005,-0.0119258919482,-0.0024475430217499997,-0.00915138750592,-0.00481198468733,-0.00183381050064,-0.00835153974223
2018-04-30,0.00339936458069,0.00263840410156,0.016793133016199998,0.0125600799424,0.00548817815481,0.00521216022771,-0.00365023366556,-0.00283201896253,0.00426381964743,0.00228711865107,0.00526492057454,0.0039456611487
2018-05-31,0.00469233695272,-0.0029519279293099996,0.00344113597098,0.010895478815899999,0.010651381042500001,0.00462880539752,0.00756221050349,0.00190730338536,0.00967040526047,-0.00300449684425,0.00708689008552,-0.00312836485978
2018-06-30,0.0040936110496,-0.00137996267585,-0.0183623316928,0.00521685941375,0.00169459854753,-0.00433054757387,0.007723553767530001,0.00272178095083,-0.00839219613502,-0.006315438483330001,-0.00276721295642,-0.009416577645700001
2018-07-31,0.00397116628956,-0.00208745126049,-0.0159765076595,0.0056023689054000006,0.00279437404524,0.00140765644327,-0.0024487355235,0.0061002210847600005,0.0035302698633899996,0.00517485234124,0.00617072916605,0.00469870041311
2018-08-31,0.00324710785212,0.00961065897436,-0.0165189706166,0.0032929690405000002,-0.00598182929143,0.000566208086035,-0.00805714512088,0.004526384436009999,-0.00166919463793,-0.00332377108047,0.0009199514708589999,-0.0086786901171
2018-09-30,0.00163364829331,-0.00443167653719,0.00468514955413,0.008962748228489999,0.0030099140536699997,-0.0024876132774,0.0010970645035600001,-0.000765573515392,-0.00495674156432,0.00204292289265,0.00120178067233,-0.00237288489988
2018-10-31,-0.0148422548512,-0.0242095176317,-0.0128400646489,-0.00641741277319,-0.0224674094605,-0.0282640854486,0.006620947923569999,-0.00806628170751,-0.035686793251,-0.017883629728999997,-0.0147573472532,-0.032581670325499995
2018-11-30,0.0198218322761,-0.0014901264051400001,-0.015808876689499998,-0.0158812434541,0.0018932076554899998,-0.00705616100224,-0.00911069427934,-0.0368171831745,-0.00420285556101,-0.00401184252769,0.005116660317450001,-0.0011684739722499999
2018-12-31,-0.0157923023814,0.0016038850325599998,-0.00060111144101,-0.0246852546896,-0.029180925539899996,-0.0141463205241,0.00258479928947,-0.00966340480566,-0.027273070646900002,-0.013107695741,-0.0257296034325,-0.0183112715356
2019-01-31,0.00697954290522,-0.00205712557649,0.0144752693328,0.019312595664,0.037038233975899996,0.021768727924100003,0.0022458787982000002,0.0051789321513700005,0.036506629082900005,0.0230636680432,0.025807618993300002,0.0266935184475
2019-02-28,0.008054896258060001,0.0028510811871899997,0.0122781297367,0.00323937058381,0.011659856931399998,0.010619260148100001,-0.0135145578049,-7.44790579557e-05,0.014545252499000001,0.0071061466336,0.00798770294788,0.00925348889275
2019-03-31,0.00361899711198,0.017425461738,-0.00565403336716,-0.00095154050483,0.0019977435465099998,0.00922542462912,-0.00273370043031,-0.000843682604741,0.00484616822264,0.00480366635632,-0.000454509390174,0.00780487137215
2019-04-30,0.0057497234381,0.00827097595876,-0.00126090836898,0.0089443021283,0.0140797928592,0.0100815391277,0.00380950741164,-0.0068617648029,0.0125627381398,0.00708414067216,0.0121190177333,0.010272045785699999
2019-05-31,-0.00167295267478,-0.0071848879294099995,-0.00705553705023,-0.0114738396378,-0.0174536198766,-0.007434665058510001,0.020768072674,-0.0112955406787,-0.022107742966699997,-0.00795472923364,-0.015092058720399999,-0.0167151358779
